日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/03/01,"14,134,938","392,471,275",27.95,27.95,27.60,27.70,-0.25,"7,031"
113/03/04,"30,862,852","866,092,875",28.15,28.50,27.75,27.75,+0.05,"12,763"
113/03/05,"13,647,819","376,450,600",27.80,28.00,27.30,27.55,-0.20,"7,185"
113/03/06,"15,987,526","436,867,660",27.50,27.70,27.20,27.20,-0.35,"7,063"
113/03/07,"74,686,645","2,099,591,360",27.70,28.70,27.60,27.65,+0.45,"26,114"
113/03/08,"49,209,189","1,364,740,791",28.05,28.45,27.10,27.60,-0.05,"19,741"
113/03/11,"29,514,908","817,562,872",27.70,28.10,27.30,27.45,-0.15,"9,994"
113/03/12,"19,075,877","523,689,299",27.55,27.65,27.30,27.50,+0.05,"7,308"
113/03/13,"43,003,077","1,163,125,186",27.60,27.70,26.80,26.80,-0.70,"16,141"
113/03/14,"14,865,068","398,412,533",26.75,27.10,26.60,26.80, 0.00,"6,548"
113/03/15,"19,818,174","527,555,924",26.90,26.90,26.50,26.50,-0.30,"7,238"
113/03/18,"11,220,775","298,573,340",26.50,26.95,26.30,26.90,+0.40,"5,408"
113/03/19,"15,641,007","417,738,567",26.90,27.00,26.60,26.60,-0.30,"5,673"
113/03/20,"30,015,081","788,371,663",26.65,26.70,26.05,26.05,-0.55,"13,604"
113/03/21,"90,405,765","2,485,464,895",27.20,27.90,27.10,27.70,+1.65,"28,252"
113/03/22,"61,481,110","1,700,282,529",28.00,28.15,27.20,27.50,-0.20,"21,606"
113/03/25,"24,019,324","657,326,209",27.40,27.80,27.10,27.45,-0.05,"8,061"
113/03/26,"44,492,252","1,224,808,429",27.85,28.10,27.05,27.10,-0.35,"16,155"
113/03/27,"16,942,130","456,924,996",27.05,27.15,26.80,26.95,-0.15,"7,356"
113/03/28,"13,348,095","361,402,091",27.05,27.40,26.85,27.00,+0.05,"5,771"
113/03/29,"15,150,832","411,744,803",27.10,27.35,27.00,27.20,+0.20,"6,196"
