日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/05/02,"9,240,382","5,600,479,978",590.00,611.00,586.00,611.00,+55.00,"11,865"
114/05/05,"9,422,566","5,803,885,306",611.00,628.00,604.00,623.00,+12.00,"11,200"
114/05/06,"7,327,318","4,561,952,274",612.00,635.00,611.00,624.00,+1.00,"8,417"
114/05/07,"4,277,231","2,648,092,286",625.00,632.00,611.00,612.00,-12.00,"7,300"
114/05/08,"13,932,287","9,065,987,055",647.00,665.00,625.00,662.00,+50.00,"16,572"
114/05/09,"9,145,587","6,159,402,287",667.00,690.00,659.00,679.00,+17.00,"11,730"
114/05/12,"5,579,741","3,747,233,892",681.00,686.00,659.00,675.00,-4.00,"13,280"
114/05/13,"5,695,722","3,852,718,531",689.00,690.00,665.00,674.00,-1.00,"7,058"
114/05/14,"5,961,660","4,100,064,833",688.00,696.00,677.00,687.00,+13.00,"7,410"
114/05/15,"3,301,070","2,255,356,119",683.00,690.00,678.00,685.00,-2.00,"4,354"
114/05/16,"3,473,762","2,379,012,761",686.00,693.00,679.00,684.00,-1.00,"4,267"
114/05/19,"3,419,902","2,311,055,018",684.00,688.00,666.00,667.00,-17.00,"5,233"
114/05/20,"2,610,393","1,766,994,754",677.00,684.00,672.00,676.00,+9.00,"3,372"
114/05/21,"9,676,436","6,841,343,551",684.00,725.00,680.00,720.00,+44.00,"13,352"
114/05/22,"4,144,141","2,969,018,898",712.00,723.00,711.00,714.00,-6.00,"5,300"
114/05/23,"5,734,837","4,074,273,127",721.00,728.00,696.00,710.00,-4.00,"6,785"
