日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"1,955,950","296,105,068",151.00,153.50,150.00,152.50,+2.00,"1,579"
110/02/02,"2,130,837","331,668,191",154.00,157.00,153.50,155.00,+2.50,"1,642"
110/02/03,"1,536,645","238,558,206",155.50,156.50,154.00,155.00, 0.00,933
110/02/04,"1,516,281","237,978,775",154.50,157.50,154.00,157.00,+2.00,"1,173"
110/02/05,"6,147,659","992,777,667",159.00,164.00,158.00,161.50,+4.50,"4,272"
110/02/17,"3,546,983","579,875,574",164.50,166.50,162.00,164.00,+2.50,"2,649"
110/02/18,"2,852,997","469,396,727",165.00,166.00,163.00,164.50,+0.50,"1,820"
110/02/19,"6,927,502","1,170,462,614",164.50,171.50,163.50,169.00,+4.50,"4,821"
110/02/22,"2,987,562","504,365,708",169.50,170.50,167.50,168.50,-0.50,"2,114"
110/02/23,"1,748,188","292,808,120",167.50,169.00,166.00,169.00,+0.50,"1,480"
110/02/24,"4,950,547","838,798,282",170.00,174.00,166.00,166.50,-2.50,"3,234"
110/02/25,"5,282,660","867,432,971",168.50,169.00,162.50,163.00,-3.50,"3,867"
110/02/26,"8,107,553","1,357,631,911",160.50,170.50,160.50,169.00,+6.00,"5,307"
