日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,"2,812,500","758,413,585",272.00,274.50,265.00,273.00,+3.00,"2,348"
111/03/02,"1,303,413","356,243,299",271.00,275.50,269.00,275.50,+2.50,"1,067"
111/03/03,"1,203,484","329,988,557",278.00,279.00,272.00,274.00,-1.50,"1,126"
111/03/04,"823,767","224,220,481",272.00,275.00,270.00,273.00,-1.00,771
111/03/07,"2,239,630","584,438,983",267.00,267.50,257.50,262.00,-11.00,"1,995"
111/03/08,"1,826,209","468,003,738",250.00,263.50,249.50,254.00,-8.00,"1,688"
111/03/09,"1,333,352","339,601,859",257.00,258.00,252.00,254.00, 0.00,"1,218"
111/03/10,"988,807","257,782,187",262.00,262.00,258.00,260.00,+6.00,815
111/03/11,"1,480,487","375,812,979",260.00,261.00,251.00,253.00,-7.00,"1,143"
111/03/14,"1,663,284","416,844,101",253.00,256.50,248.00,252.50,-0.50,"1,411"
111/03/15,"1,267,800","317,349,679",253.50,254.50,248.50,249.00,-3.50,"1,333"
111/03/16,"1,893,296","464,184,285",252.00,252.50,241.00,244.50,-4.50,"1,653"
111/03/17,"2,127,631","542,272,749",251.50,258.50,248.50,258.50,+14.00,"1,711"
111/03/18,"1,136,351","290,787,923",255.00,258.00,254.50,255.00,-3.50,639
111/03/21,"194,495","49,887,271",258.50,259.00,255.00,256.00,+1.00,236
111/03/22,"263,592","68,261,017",263.00,263.00,257.00,257.50,+1.50,299
111/03/23,"522,448","135,223,156",260.50,262.00,257.50,258.50,+1.00,500
111/03/24,"730,490","187,228,991",258.50,258.50,254.00,257.00,-1.50,698
111/03/25,"520,882","134,332,149",259.50,260.00,257.00,257.00, 0.00,528
111/03/28,"739,679","191,219,595",257.00,261.50,255.00,261.00,+4.00,668
111/03/29,"773,137","201,674,306",261.50,263.00,258.50,259.00,-2.00,650
111/03/30,"1,590,082","417,977,260",261.50,265.50,261.00,261.00,+2.00,959
111/03/31,"1,171,313","302,359,401",261.00,262.00,256.50,258.00,-3.00,"1,034"
