日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/12/01,"5,784,447","1,138,734,182",193.50,201.00,191.50,196.50,+6.00,"5,236"
111/12/02,"2,058,573","396,757,594",196.50,196.50,190.00,190.50,-6.00,"5,705"
111/12/05,"2,112,675","407,149,754",191.00,195.00,190.50,191.50,+1.00,"2,519"
111/12/06,"3,379,197","642,217,835",190.00,193.00,189.00,189.50,-2.00,"3,288"
111/12/07,"3,922,349","724,470,138",188.00,189.00,181.00,186.50,-3.00,"5,154"
111/12/08,"3,129,247","592,488,291",185.00,194.00,183.50,193.50,+7.00,"2,915"
111/12/09,"3,160,009","615,499,787",193.50,197.50,189.50,197.50,+4.00,"3,268"
111/12/12,"4,257,333","811,212,458",195.00,196.00,188.00,189.50,-8.00,"7,627"
111/12/13,"1,797,924","339,963,114",192.00,192.50,186.00,187.00,-2.50,"2,195"
111/12/14,"3,442,409","646,785,883",189.00,193.50,183.50,189.00,+2.00,"2,491"
111/12/15,"1,771,592","335,837,188",187.50,192.00,186.50,189.00, 0.00,"1,723"
111/12/16,"6,029,921","1,105,350,455",185.50,188.00,182.00,182.00,-7.00,"3,373"
111/12/19,"6,506,395","1,176,930,813",182.00,183.50,177.50,181.50,-0.50,"3,263"
111/12/20,"6,573,129","1,149,494,742",180.00,182.00,172.50,173.00,-8.50,"4,241"
111/12/21,"5,851,493","1,006,213,544",173.50,175.00,169.50,172.50,-0.50,"3,088"
111/12/22,"4,978,203","871,733,789",175.00,178.00,171.00,178.00,+5.50,"2,725"
111/12/23,"2,034,008","356,765,228",173.00,178.00,171.50,176.50,-1.50,"1,746"
111/12/26,"662,679","116,534,729",177.00,179.00,173.50,174.50,-2.00,727
111/12/27,"583,766","102,621,516",175.50,176.50,174.50,176.00,+1.50,553
111/12/28,"600,700","104,199,670",174.50,175.50,172.00,173.00,-3.00,584
111/12/29,"1,179,951","203,345,318",171.50,174.50,169.00,174.00,+1.00,"1,552"
111/12/30,"1,200,261","206,902,601",176.00,177.00,171.00,171.00,-3.00,"1,757"
