日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/03/03,"7,401,953","4,612,637,533",624.00,637.00,613.00,626.00,-6.00,"8,456"
114/03/04,"6,684,173","4,067,413,657",611.00,619.00,604.00,604.00,-22.00,"9,119"
114/03/05,"3,392,111","2,071,466,126",611.00,620.00,606.00,606.00,+2.00,"4,370"
114/03/06,"4,558,091","2,764,910,687",617.00,619.00,601.00,603.00,-3.00,"6,131"
114/03/07,"8,120,097","4,771,440,319",601.00,608.00,580.00,580.00,-23.00,"12,992"
114/03/10,"3,803,531","2,184,446,280",586.00,589.00,567.00,571.00,-9.00,"6,125"
114/03/11,"4,711,308","2,635,015,559",557.00,566.00,547.00,563.00,-8.00,"6,972"
114/03/12,"5,505,295","3,202,712,374",573.00,594.00,572.00,573.00,+10.00,"6,390"
114/03/13,"3,207,819","1,874,496,916",590.00,593.00,579.00,580.00,+7.00,"3,864"
114/03/14,"2,243,973","1,310,624,562",585.00,590.00,580.00,580.00, 0.00,"2,778"
114/03/17,"1,921,073","1,126,291,345",587.00,590.00,581.00,586.00,+6.00,"2,516"
114/03/18,"4,236,145","2,542,073,949",589.00,608.00,589.00,606.00,+20.00,"5,610"
114/03/19,"4,649,192","2,739,242,060",603.00,603.00,581.00,585.00,-21.00,"8,262"
114/03/20,"3,163,092","1,854,074,370",590.00,594.00,583.00,583.00,-2.00,"3,816"
114/03/21,"3,788,622","2,250,282,081",585.00,601.00,585.00,595.00,+12.00,"3,838"
114/03/24,"5,483,850","3,326,778,766",598.00,617.00,597.00,604.00,+9.00,"5,648"
114/03/25,"4,231,286","2,579,443,299",614.00,617.00,603.00,611.00,+7.00,"4,322"
114/03/26,"2,121,760","1,282,023,138",606.00,610.00,600.00,607.00,-4.00,"2,831"
114/03/27,"3,395,780","2,011,367,566",594.00,598.00,585.00,595.00,-12.00,"7,393"
114/03/28,"3,176,604","1,864,163,745",589.00,598.00,579.00,585.00,-10.00,"4,340"
114/03/31,"4,959,586","2,725,442,628",556.00,565.00,540.00,545.00,-40.00,"8,350"
