日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/07/01,"1,055,828","153,395,967",153.50,153.50,140.50,141.00,-11.00,"1,067"
111/07/04,"727,164","103,851,197",140.00,145.50,139.00,143.50,+2.50,639
111/07/05,"421,232","60,757,796",146.00,147.50,141.00,145.00,+1.50,399
111/07/06,"906,499","126,401,373",145.00,145.00,136.50,136.50,-8.50,848
111/07/07,"862,683","121,786,807",138.50,144.00,136.50,142.50,+6.00,690
111/07/08,"1,189,185","176,320,637",143.00,151.00,143.00,150.00,+7.50,922
111/07/11,"1,729,453","239,422,341",145.00,145.00,135.50,138.50,-11.50,"1,536"
111/07/12,"1,297,720","170,285,942",135.00,136.00,129.00,129.00,-9.50,"1,159"
111/07/13,"726,669","98,126,551",134.50,137.50,134.00,134.00,+5.00,594
111/07/14,"589,056","81,268,412",132.50,141.00,132.00,140.50,+6.50,595
111/07/15,"454,373","63,903,269",139.50,142.50,137.50,141.50,+1.00,553
111/07/18,"262,539","37,642,781",142.00,144.50,141.50,144.50,+3.00,406
111/07/19,"247,308","35,681,621",144.00,145.50,142.50,145.00,+0.50,344
111/07/20,"722,951","107,327,356",148.50,150.50,146.00,146.50,+1.50,702
111/07/21,"556,024","83,263,297",147.00,152.00,146.50,152.00,+5.50,521
111/07/22,"469,673","71,472,711",153.00,155.00,150.00,151.00,-1.00,523
111/07/25,"164,785","24,644,445",149.00,150.50,148.50,150.00,-1.00,195
111/07/26,"433,134","63,390,740",150.00,151.00,145.00,145.50,-4.50,482
111/07/27,"272,878","39,790,541",145.50,148.50,144.00,148.00,+2.50,232
111/07/28,"244,354","36,019,736",149.50,150.50,145.00,146.50,-1.50,256
111/07/29,"583,868","86,096,887",147.50,149.50,147.00,147.00,+0.50,291
