日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/11/01,"452,506","59,306,231",130.00,132.50,129.50,131.00,+2.00,388
111/11/02,"720,631","95,056,808",130.00,133.50,130.00,131.50,+0.50,613
111/11/03,"416,274","55,125,021",130.00,133.50,129.50,133.00,+1.50,381
111/11/04,"358,017","47,168,021",133.00,133.00,130.00,133.00, 0.00,446
111/11/07,"564,767","75,530,487",134.00,135.00,132.00,135.00,+2.00,512
111/11/08,"1,000,045","137,736,784",135.50,140.00,135.50,137.00,+2.00,856
111/11/09,"1,458,392","208,071,313",138.50,146.00,137.50,143.00,+6.00,"1,255"
111/11/10,"1,252,227","180,382,088",142.00,146.50,141.50,145.00,+2.00,"1,125"
111/11/11,"2,090,077","308,249,186",150.50,152.50,145.00,145.50,+0.50,"1,586"
111/11/14,"1,213,640","172,159,307",144.00,145.50,140.00,141.00,-4.50,"1,620"
111/11/15,"984,521","138,739,994",142.00,143.00,138.50,142.50,+1.50,878
111/11/16,"926,389","132,854,147",143.00,146.00,140.50,143.00,+0.50,855
111/11/17,"447,289","63,807,942",141.50,144.00,141.00,143.50,+0.50,435
111/11/18,"894,719","128,617,019",144.00,146.00,141.00,142.00,-1.50,753
111/11/21,"364,620","51,169,016",141.50,142.00,139.50,139.50,-2.50,398
111/11/22,"285,797","39,849,843",139.50,140.50,138.00,140.00,+0.50,294
111/11/23,"266,751","37,572,461",141.00,142.00,140.00,140.50,+0.50,287
111/11/24,"887,104","127,758,418",142.00,146.00,141.50,145.50,+5.00,853
111/11/25,"543,568","78,530,080",146.00,146.50,143.00,143.00,-2.50,689
111/11/28,"251,336","36,031,197",141.00,144.50,141.00,143.50,+0.50,246
111/11/29,"434,428","61,630,757",143.50,143.50,141.00,142.00,-1.50,375
111/11/30,"1,107,129","162,545,751",142.50,149.50,142.00,147.00,+5.00,"1,040"
