日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/04/01,"4,241,812","817,166,957",185.00,197.50,184.00,193.00,+3.00,"3,958"
111/04/06,"4,687,600","868,379,602",191.50,195.50,177.00,178.50,-14.50,"6,053"
111/04/07,"2,522,430","448,259,592",173.50,183.50,172.50,175.00,-3.50,"2,124"
111/04/08,"3,813,356","715,062,389",180.00,192.50,176.00,192.50,+17.50,"3,206"
111/04/11,"6,935,275","1,334,927,372",195.00,198.00,187.00,188.50,-4.00,"5,757"
111/04/12,"9,680,814","1,947,087,167",189.50,207.00,184.50,201.00,+12.50,"7,790"
111/04/13,"6,751,152","1,360,917,796",199.50,206.00,197.00,202.00,+1.00,"6,244"
111/04/14,"7,690,313","1,587,317,463",203.00,213.50,200.00,203.00,+1.00,"8,190"
111/04/15,"3,958,183","776,703,610",201.00,202.50,192.00,194.00,-9.00,"4,898"
111/04/18,"3,306,843","636,287,867",192.00,197.50,187.00,194.00, 0.00,"3,151"
111/04/19,"5,282,954","1,058,180,597",195.50,204.00,195.50,203.50,+9.50,"4,438"
111/04/20,"5,819,813","1,210,879,396",207.00,211.50,205.00,205.00,+1.50,"5,731"
111/04/21,"9,585,778","2,072,313,658",206.00,225.00,205.00,216.00,+11.00,"9,159"
111/04/22,"7,600,720","1,646,649,440",213.50,222.00,212.00,215.50,-0.50,"6,023"
111/04/25,"4,077,365","827,186,157",206.00,208.50,199.00,199.00,-16.50,"4,045"
111/04/26,"3,571,340","709,217,059",202.50,205.00,194.00,195.00,-4.00,"3,025"
111/04/27,"4,095,363","759,404,056",186.00,190.50,182.00,186.50,-8.50,"3,621"
111/04/28,"5,661,713","1,114,639,409",187.00,204.50,183.00,201.00,+14.50,"5,452"
111/04/29,"7,853,725","1,607,255,763",199.50,210.50,199.50,202.50,+1.50,"8,024"
