日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"1,393,775","263,131,091",191.00,192.50,186.00,186.00,-3.50,"1,495"
113/06/04,"2,189,441","421,086,850",187.00,197.50,187.00,191.00,+5.00,"2,055"
113/06/05,"1,752,342","330,348,088",190.00,193.00,186.00,186.00,-5.00,"2,553"
113/06/06,"2,145,046","397,473,237",190.50,192.50,181.50,182.00,-4.00,"2,303"
113/06/07,"894,114","164,324,952",182.50,186.00,182.00,184.00,+2.00,908
113/06/11,"2,423,110","458,384,918",186.00,191.50,185.50,190.00,+6.00,"2,370"
113/06/12,"1,554,165","293,105,010",191.50,193.00,186.00,189.50,-0.50,"3,961"
113/06/13,"7,890,657","1,598,092,979",192.00,208.00,191.50,204.00,+14.50,"6,725"
113/06/14,"12,230,637","2,653,630,646",211.50,223.50,207.50,218.50,+14.50,"10,744"
113/06/17,"11,796,472","2,696,431,673",228.00,237.00,219.00,233.50,+15.00,"10,316"
113/06/18,"10,162,685","2,394,632,179",235.00,240.00,230.00,233.00,-0.50,"8,213"
113/06/19,"12,446,027","2,890,728,586",238.50,245.00,221.00,222.50,-10.50,"25,605"
113/06/20,"9,123,960","2,114,250,602",223.00,239.00,220.00,239.00,+16.50,"15,092"
113/06/21,"17,031,298","4,149,245,977",233.00,254.50,226.50,246.00,+7.00,"25,066"
113/06/24,"5,803,962","1,383,172,032",244.50,244.50,235.00,236.50,-9.50,"18,413"
113/06/25,"4,659,634","1,079,153,635",234.00,236.00,227.00,233.50,-3.00,"7,179"
113/06/26,"6,927,139","1,654,916,580",236.00,244.50,232.50,238.50,+5.00,"10,623"
113/06/27,"4,263,423","996,985,105",236.00,241.00,228.00,228.50,-10.00,"5,685"
113/06/28,"3,662,532","854,237,681",233.00,237.50,229.50,229.50,+1.00,"4,109"
