日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/11/01,"2,659,694","434,696,005",165.00,166.00,161.00,166.00,-2.50,"2,376"
113/11/04,"4,178,917","669,810,303",168.00,168.50,157.50,158.00,-8.00,"4,615"
113/11/05,"2,074,889","328,146,178",158.00,160.00,156.00,158.00, 0.00,"1,869"
113/11/06,"2,407,367","393,772,865",159.00,167.00,159.00,163.00,+5.00,"2,317"
113/11/07,"1,518,113","249,270,273",164.00,166.50,162.50,164.00,+1.00,"1,677"
113/11/08,"3,477,320","584,157,991",165.00,171.00,164.50,167.00,+3.00,"2,886"
113/11/11,"4,820,766","843,777,970",167.00,179.50,166.50,177.50,+10.50,"4,627"
113/11/12,"2,846,812","492,926,586",174.50,177.00,170.00,170.00,-7.50,"5,276"
113/11/13,"8,412,827","1,546,702,723",170.00,187.00,168.50,187.00,+17.00,"6,014"
113/11/14,"13,526,735","2,534,940,777",191.50,195.50,179.50,181.50,-5.50,"11,212"
113/11/15,"3,972,123","727,768,638",183.00,187.00,180.50,181.50, 0.00,"4,367"
113/11/18,"3,203,618","565,820,549",180.00,183.50,172.50,173.00,-8.50,"4,286"
113/11/19,"4,946,483","858,517,408",174.00,180.00,166.50,178.00,+5.00,"4,184"
113/11/20,"2,082,742","362,556,978",177.00,177.50,172.00,174.00,-4.00,"1,901"
113/11/21,"5,866,474","1,078,299,322",173.00,190.50,173.00,184.50,+10.50,"5,283"
113/11/22,"6,843,185","1,294,101,851",183.50,192.50,183.50,190.50,+6.00,"5,640"
113/11/25,"4,934,332","958,169,368",195.00,198.00,190.50,192.00,+1.50,"4,198"
113/11/26,"3,063,371","589,148,248",191.00,195.50,188.50,194.50,+2.50,"4,830"
113/11/27,"5,733,685","1,115,738,300",196.50,200.00,190.50,190.50,-4.00,"7,120"
113/11/28,"5,240,065","995,853,254",190.50,196.00,182.00,192.00,+1.50,"6,666"
113/11/29,"13,162,961","2,681,716,283",193.00,211.00,189.00,211.00,+19.00,"12,187"
