日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"5,807,661","3,194,934,151",564.00,570.00,537.00,548.00,-15.00,"5,461"
110/02/02,"6,655,306","3,810,058,650",560.00,582.00,557.00,577.00,+29.00,"6,057"
110/02/03,"5,690,655","3,297,628,420",582.00,593.00,569.00,573.00,-4.00,"5,161"
110/02/04,"5,743,823","3,267,826,938",580.00,584.00,553.00,565.00,-8.00,"5,066"
110/02/05,"5,672,853","3,297,675,285",570.00,592.00,566.00,587.00,+22.00,"5,334"
110/02/17,"9,581,394","5,875,294,547",609.00,637.00,599.00,603.00,+16.00,"8,504"
110/02/18,"5,165,367","3,125,948,578",606.00,618.00,595.00,605.00,+2.00,"4,824"
110/02/19,"3,351,762","2,003,841,742",605.00,611.00,590.00,591.00,-14.00,"3,394"
110/02/22,"2,679,877","1,603,507,081",600.00,609.00,591.00,592.00,+1.00,"2,631"
110/02/23,"3,875,225","2,223,149,853",587.00,588.00,566.00,576.00,-16.00,"4,161"
110/02/24,"3,673,377","2,115,134,321",572.00,586.00,565.00,568.00,-8.00,"3,470"
110/02/25,"5,819,224","3,382,640,351",580.00,598.00,567.00,567.00,-1.00,"5,128"
110/02/26,"5,393,486","3,082,874,891",550.00,583.00,548.00,583.00,+16.00,"4,936"
