日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/04/01,"2,490,965","779,674,633",309.00,321.00,304.50,321.00,+6.00,"2,313"
111/04/06,"1,615,690","511,728,113",315.00,321.00,312.00,319.00,-2.00,"1,728"
111/04/07,"2,199,019","688,348,358",313.50,322.00,306.00,306.00,-13.00,"2,430"
111/04/08,"1,789,750","551,378,110",312.00,314.00,304.00,307.50,+1.50,"1,838"
111/04/11,"3,938,917","1,154,987,879",309.00,309.00,285.50,285.50,-22.00,"4,543"
111/04/12,"2,754,556","792,564,150",286.00,293.00,282.50,285.00,-0.50,"2,710"
111/04/13,"2,027,954","586,463,074",289.50,293.50,284.00,289.00,+4.00,"2,100"
111/04/14,"1,958,298","558,696,966",292.50,293.50,281.00,281.50,-7.50,"2,906"
111/04/15,"4,101,384","1,102,323,335",275.00,276.00,264.00,265.00,-16.50,"4,186"
111/04/18,"3,562,999","972,265,797",266.00,279.00,263.50,274.50,+9.50,"3,186"
111/04/19,"2,626,628","722,448,018",275.00,281.50,270.50,270.50,-4.00,"3,496"
111/04/20,"1,987,411","547,834,661",274.00,279.50,271.50,277.50,+7.00,"2,596"
111/04/21,"1,453,779","405,146,699",279.00,282.50,275.50,279.00,+1.50,"1,957"
111/04/22,"2,737,693","735,147,746",273.00,273.50,265.50,268.00,-11.00,"2,753"
111/04/25,"2,800,936","709,316,692",256.00,258.00,249.50,251.50,-16.50,"2,621"
111/04/26,"2,465,114","615,329,604",257.50,257.50,246.00,247.50,-4.00,"3,792"
111/04/27,"3,751,175","883,339,783",232.00,244.50,227.00,242.00,-5.50,"3,566"
111/04/28,"2,411,325","590,052,739",246.00,249.00,236.00,247.00,+5.00,"2,917"
111/04/29,"1,742,757","440,306,252",253.00,257.00,248.50,251.00,+4.00,"2,872"
