日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"9,596,171","6,306,520,127",679.00,688.00,632.00,658.00,-11.00,"8,557"
110/02/02,"9,826,383","6,792,340,434",671.00,715.00,660.00,698.00,+40.00,"8,940"
110/02/03,"8,588,260","6,001,819,107",708.00,723.00,664.00,694.00,-4.00,"7,782"
110/02/04,"5,855,575","4,035,727,065",687.00,703.00,675.00,694.00, 0.00,"5,429"
110/02/05,"5,004,928","3,495,912,217",707.00,710.00,685.00,686.00,-8.00,"4,579"
110/02/17,"8,314,094","6,068,424,974",704.00,754.00,694.00,747.00,+61.00,"7,435"
110/02/18,"10,241,028","7,931,513,929",749.00,807.00,748.00,770.00,+23.00,"9,727"
110/02/19,"5,595,824","4,231,911,838",757.00,783.00,738.00,750.00,-20.00,"5,338"
110/02/22,"5,344,025","4,115,808,939",763.00,785.00,755.00,760.00,+10.00,"5,104"
110/02/23,"3,702,227","2,767,604,625",755.00,764.00,735.00,742.00,-18.00,"3,705"
110/02/24,"4,128,494","3,004,101,056",746.00,754.00,705.00,707.00,-35.00,"4,348"
110/02/25,"3,980,406","2,867,666,834",730.00,743.00,703.00,704.00,-3.00,"3,814"
110/02/26,"5,436,194","3,651,239,273",677.00,688.00,656.00,662.00,-42.00,"5,711"
