日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/04/01,"4,344,270","3,833,895,136",885.00,894.00,873.00,879.00,+9.00,"4,178"
110/04/06,"6,560,559","5,939,675,723",900.00,937.00,886.00,886.00,+7.00,"6,228"
110/04/07,"3,508,646","3,087,798,556",900.00,904.00,865.00,872.00,-14.00,"3,744"
110/04/08,"3,996,324","3,499,715,638",886.00,887.00,862.00,880.00,+8.00,"3,963"
110/04/09,"6,651,101","5,537,052,031",880.00,880.00,792.00,792.00,-88.00,"7,535"
110/04/12,"6,491,477","4,965,264,401",790.00,817.00,723.00,750.00,-42.00,"6,923"
110/04/13,"4,025,586","3,083,888,950",762.00,796.00,735.00,736.00,-14.00,"4,407"
110/04/14,"3,959,725","2,940,749,422",757.00,766.00,705.00,756.00,+20.00,"3,987"
110/04/15,"2,810,305","2,132,695,763",762.00,774.00,746.00,750.00,-6.00,"2,732"
110/04/16,"3,467,279","2,600,965,825",756.00,777.00,727.00,731.00,-19.00,"3,707"
110/04/19,"4,940,983","3,533,834,762",736.00,740.00,689.00,721.00,-10.00,"4,938"
110/04/20,"3,903,066","2,822,133,131",723.00,739.00,710.00,715.00,-6.00,"3,930"
110/04/21,"3,142,233","2,251,153,884",715.00,725.00,704.00,725.00,+10.00,"2,990"
110/04/22,"6,115,851","4,564,188,502",739.00,778.00,718.00,726.00,+1.00,"5,939"
110/04/23,"3,336,655","2,459,839,968",721.00,747.00,721.00,747.00,+21.00,"3,118"
110/04/26,"2,634,708","1,976,289,138",753.00,765.00,735.00,735.00,-12.00,"2,624"
110/04/27,"3,085,443","2,292,543,034",735.00,760.00,729.00,743.00,+8.00,"2,892"
110/04/28,"2,588,664","1,948,041,316",750.00,765.00,744.00,752.00,+9.00,"2,453"
110/04/29,"8,015,091","6,339,008,305",760.00,827.00,755.00,776.00,+24.00,"7,853"
