日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"1,150,089","74,200,731",64.30,64.80,64.30,64.50,-0.20,813
111/09/02,"1,401,343","90,878,104",64.50,65.30,64.50,64.60,+0.10,951
111/09/05,"2,170,104","138,029,811",64.50,64.60,63.00,63.00,-1.60,"1,578"
111/09/06,"3,286,381","202,390,666",63.20,63.20,60.80,61.20,-1.80,"2,362"
111/09/07,"1,725,294","105,189,588",60.60,61.60,60.30,61.30,+0.10,"1,199"
111/09/08,"978,884","60,453,991",61.50,62.00,61.30,62.00,+0.70,819
111/09/12,"1,087,040","68,021,435",62.30,62.80,62.30,62.70,+0.70,859
111/09/13,"1,544,980","96,962,441",62.70,63.20,62.50,62.90,+0.20,"1,193"
111/09/14,"2,127,231","131,476,081",61.50,62.40,61.50,61.90,-1.00,"1,791"
111/09/15,"1,924,641","119,108,797",61.70,62.10,61.70,61.80,-0.10,"1,375"
111/09/16,"4,582,233","281,129,664",61.70,62.00,60.80,61.90,+0.10,"2,673"
111/09/19,"4,304,586","260,353,478",61.60,61.70,60.10,60.10,-1.80,"2,305"
111/09/20,"6,056,930","362,552,975",60.40,60.80,59.20,60.30,+0.20,"3,051"
111/09/21,"4,585,710","273,928,623",60.20,60.30,59.50,59.70,-0.60,"1,945"
111/09/22,"4,194,802","250,176,303",59.20,60.10,59.20,59.70, 0.00,"1,820"
111/09/23,"1,630,617","99,020,842",59.70,61.30,59.70,60.80,+1.10,"1,173"
111/09/26,"3,344,060","197,415,599",59.80,59.80,58.70,58.80,-2.00,"1,720"
111/09/27,"1,001,878","59,055,014",58.70,59.40,58.50,59.30,+0.50,699
111/09/28,"1,813,767","106,382,469",59.30,59.70,58.40,58.40,-0.90,"1,031"
111/09/29,"1,236,691","72,798,031",59.00,59.40,58.10,59.00,+0.60,851
111/09/30,"1,658,946","96,618,114",58.00,58.90,57.60,58.80,-0.20,"1,145"
