日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/10/01,"1,284,313","136,013,306",107.00,107.00,105.00,105.50, 0.00,"1,165"
113/10/04,"2,876,321","304,188,358",106.50,108.00,104.50,105.00,-0.50,"1,819"
113/10/07,"2,671,828","280,204,043",105.50,106.00,103.50,106.00,+1.00,"2,034"
113/10/08,"8,695,186","951,139,353",108.00,112.50,106.50,107.00,+1.00,"5,288"
113/10/09,"3,589,594","383,778,801",107.50,109.50,106.00,106.00,-1.00,"2,376"
113/10/11,"11,415,048","1,288,439,491",107.50,115.50,107.50,114.00,+8.00,"7,633"
113/10/14,"11,690,466","1,339,527,115",117.00,118.00,112.50,113.50,-0.50,"8,801"
113/10/15,"6,316,822","727,105,175",114.00,116.50,113.50,116.00,+2.50,"4,070"
113/10/16,"5,839,207","661,203,511",114.50,115.00,112.00,112.00,-4.00,"3,834"
113/10/17,"3,563,193","407,548,703",112.50,116.00,112.50,113.00,+1.00,"2,506"
113/10/18,"3,912,140","441,523,501",114.50,114.50,111.50,112.50,-0.50,"3,083"
113/10/21,"4,752,980","547,259,335",113.50,117.00,113.00,114.00,+1.50,"3,593"
113/10/22,"2,633,552","301,728,177",114.00,116.00,113.00,115.00,+1.00,"2,241"
113/10/23,"2,273,108","261,279,973",115.00,116.00,114.00,115.50,+0.50,"1,946"
113/10/24,"2,486,202","282,000,940",115.00,115.50,112.00,112.00,-3.50,"1,980"
113/10/25,"2,140,461","244,042,482",113.00,115.00,112.50,113.50,+1.50,"1,774"
113/10/28,"1,610,118","181,815,860",114.50,114.50,112.00,112.50,-1.00,"1,462"
113/10/29,"3,813,243","421,797,619",112.50,113.00,109.00,109.50,-3.00,"2,365"
113/10/30,"1,238,630","136,263,294",110.50,111.00,109.50,109.50, 0.00,"1,085"
