日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"8,611,918","1,010,299,511",117.00,119.00,115.00,117.50,+2.00,"4,910"
113/06/04,"3,405,161","400,274,915",117.50,119.50,116.00,116.50,-1.00,"2,770"
113/06/05,"2,131,581","249,439,344",117.00,118.50,116.00,117.00,+0.50,"1,929"
113/06/06,"2,957,307","344,098,440",118.00,118.50,115.50,115.50,-1.50,"3,573"
113/06/07,"6,455,321","742,180,075",116.00,117.00,114.00,115.00,-0.50,"4,168"
113/06/11,"3,658,645","420,816,871",115.50,116.50,114.00,114.50,-0.50,"3,266"
113/06/12,"3,474,320","396,785,603",115.00,116.00,113.00,114.50, 0.00,"2,819"
113/06/13,"5,705,944","646,292,699",115.00,115.50,112.50,113.00,-1.50,"4,362"
113/06/14,"6,197,712","702,136,149",114.00,115.00,112.00,114.50,+1.50,"4,740"
113/06/17,"3,110,774","354,606,977",114.50,115.00,113.00,114.50, 0.00,"2,444"
113/06/18,"2,427,428","278,567,447",115.00,115.50,114.00,115.00,+0.50,"2,207"
113/06/19,"9,587,286","1,118,405,974",115.50,119.00,115.00,115.00, 0.00,"6,924"
113/06/20,"2,451,972","285,573,680",115.50,117.00,115.50,117.00,+2.00,"2,376"
113/06/21,"12,384,723","1,454,725,314",116.50,119.00,114.50,117.50,+0.50,"5,303"
113/06/24,"20,952,837","2,553,029,056",118.50,125.00,117.50,121.00,+3.50,"13,152"
113/06/25,"15,809,911","1,931,524,810",121.00,124.50,118.50,122.00,+1.00,"9,158"
113/06/26,"17,265,340","2,170,646,618",123.00,128.50,122.00,125.00,+3.00,"11,478"
113/06/27,"11,209,861","1,382,503,094",124.50,126.50,121.00,122.50,-2.50,"7,551"
113/06/28,"6,254,476","775,446,502",123.00,125.50,122.50,124.00,+1.50,"3,803"
