日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,"4,377,871","369,605,751",84.10,85.70,83.60,85.00,+2.00,"2,247"
111/03/02,"3,639,204","304,758,948",84.10,84.80,83.00,83.90,-1.10,"2,180"
111/03/03,"2,103,937","178,695,725",85.00,85.50,84.40,85.00,+1.10,"1,503"
111/03/04,"1,929,271","161,426,714",84.70,84.70,83.10,83.30,-1.70,"2,180"
111/03/07,"4,018,753","325,164,793",81.80,81.90,79.80,81.60,-1.70,"2,567"
111/03/08,"2,253,903","182,047,606",80.60,82.30,80.00,80.40,-1.20,"1,643"
111/03/09,"2,297,400","189,141,097",82.00,83.30,81.20,82.10,+1.70,"1,579"
111/03/10,"2,531,607","214,009,109",83.30,85.10,83.00,84.80,+2.70,"2,106"
111/03/11,"1,297,699","109,916,640",84.90,85.80,84.00,84.10,-0.70,"1,685"
111/03/14,"1,225,067","104,299,763",84.40,85.70,84.40,85.70,+1.60,"1,073"
111/03/15,"1,220,036","102,754,028",85.70,85.70,83.70,83.80,-1.90,"1,255"
111/03/16,"1,572,775","129,876,834",84.50,84.60,81.20,82.60,-1.20,"1,398"
111/03/17,"1,621,437","137,444,229",83.90,85.20,83.90,84.90,+2.30,"1,299"
111/03/18,"4,520,718","393,373,297",85.70,87.90,85.70,86.90,+2.00,"2,959"
111/03/21,"1,589,377","137,312,447",87.20,87.40,85.70,85.80,-1.10,"1,314"
111/03/22,"1,659,610","140,996,473",85.70,85.80,84.40,84.70,-1.10,"1,339"
111/03/23,"1,185,227","101,071,685",85.40,86.20,84.60,84.70, 0.00,"1,015"
111/03/24,"1,118,487","94,695,716",84.60,85.40,83.70,85.00,+0.30,989
111/03/25,"2,299,346","192,332,639",85.10,85.60,83.10,83.20,-1.80,"1,845"
111/03/28,"4,208,981","341,643,714",82.90,82.90,80.00,82.30,-0.90,"3,084"
111/03/29,"1,427,438","116,907,094",82.50,82.60,81.20,81.40,-0.90,"1,153"
111/03/30,"1,531,053","125,148,906",81.80,82.50,81.20,81.70,+0.30,"1,276"
111/03/31,"4,238,341","338,642,582",81.50,81.90,79.00,79.30,-2.40,"2,318"
