日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"677,515","27,415,382",40.60,40.75,40.05,40.70,+0.15,365
110/02/02,"1,411,761","58,424,596",40.60,41.75,40.60,41.65,+0.95,702
110/02/03,"3,086,305","129,249,704",41.80,42.10,41.65,41.70,+0.05,"1,698"
110/02/04,"640,479","26,486,381",41.50,41.70,41.10,41.25,-0.45,456
110/02/05,"822,440","34,039,179",41.45,41.80,41.15,41.40,+0.15,681
110/02/17,"3,371,321","144,084,475",42.10,43.50,41.90,43.05,+1.65,"1,999"
110/02/18,"4,777,700","206,867,823",43.25,43.60,42.90,43.35,+0.30,"2,315"
110/02/19,"1,038,399","44,621,418",43.35,43.35,42.75,43.05,-0.30,750
110/02/22,"3,634,133","159,544,043",43.35,44.55,43.35,44.50,+1.45,"1,938"
110/02/23,"1,927,179","85,001,625",44.10,44.35,43.75,44.35,-0.15,"1,278"
110/02/24,"2,167,307","95,666,853",44.25,44.35,43.90,44.30,-0.05,"1,101"
110/02/25,"1,521,755","67,459,873",44.60,44.80,44.05,44.50,+0.20,929
110/02/26,"3,852,602","172,389,366",44.50,45.20,44.20,44.75,+0.25,"2,046"
