日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,"4,143,094","280,734,055",68.10,68.10,67.40,68.10,+0.10,"2,338"
110/11/02,"25,664,571","1,792,689,768",69.10,70.90,69.00,69.30,+1.20,"13,810"
110/11/03,"7,688,947","534,662,457",69.90,70.00,69.10,69.50,+0.20,"5,277"
110/11/04,"3,892,570","269,688,223",69.80,69.80,69.00,69.30,-0.20,"2,957"
110/11/05,"4,960,908","340,582,179",69.10,69.20,68.30,69.00,-0.30,"3,414"
110/11/08,"5,583,099","381,703,976",69.30,69.50,68.00,68.50,-0.50,"3,500"
110/11/09,"4,342,327","297,596,277",68.50,69.00,68.10,69.00,+0.50,"2,770"
110/11/10,"4,867,787","333,332,269",68.90,68.90,68.20,68.40,-0.60,"2,839"
110/11/11,"5,781,523","391,923,490",68.30,68.30,67.60,67.90,-0.50,"4,223"
110/11/12,"9,574,257","643,769,014",67.50,67.70,66.80,67.70,-0.20,"6,001"
110/11/15,"5,541,690","376,921,976",68.00,68.60,67.80,68.00,+0.30,"3,987"
110/11/16,"4,946,961","337,726,777",68.00,68.50,68.00,68.40,+0.40,"3,524"
110/11/17,"6,384,435","435,998,107",68.70,69.20,68.00,68.00,-0.40,"3,902"
110/11/18,"4,327,073","295,505,458",68.10,68.60,68.10,68.30,+0.30,"2,609"
110/11/19,"3,629,879","247,183,567",68.40,68.60,68.00,68.10,-0.20,"2,365"
110/11/22,"4,195,987","286,860,482",68.20,68.70,68.00,68.20,+0.10,"2,638"
110/11/23,"3,966,475","271,181,789",68.60,68.60,68.10,68.30,+0.10,"3,130"
110/11/24,"3,445,792","235,012,214",68.50,68.60,68.00,68.10,-0.20,"2,886"
110/11/25,"5,400,421","366,620,260",68.10,68.20,67.60,67.80,-0.30,"2,627"
110/11/26,"4,178,977","281,907,408",67.50,67.90,67.30,67.30,-0.50,"2,618"
110/11/29,"4,987,751","333,812,187",66.70,67.20,66.60,67.00,-0.30,"2,928"
110/11/30,"11,333,399","757,209,618",66.90,67.40,66.60,66.60,-0.40,"4,232"
