日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/03/01,"9,054,889","635,541,418",69.10,70.70,68.90,70.30,+1.20,"3,874"
111/03/02,"4,621,307","323,372,069",70.00,70.30,69.70,69.90,-0.40,"2,412"
111/03/03,"3,130,576","219,354,755",70.50,70.50,69.80,70.20,+0.30,"2,598"
111/03/04,"3,174,625","220,967,484",69.60,69.80,69.40,69.70,-0.50,"3,032"
111/03/07,"10,853,433","737,459,449",69.00,69.20,67.50,67.60,-2.10,"9,607"
111/03/08,"10,576,555","723,814,209",67.60,69.00,67.60,68.60,+1.00,"5,333"
111/03/09,"5,195,529","356,983,464",68.80,69.00,68.20,68.90,+0.30,"3,402"
111/03/10,"5,704,324","396,018,091",69.00,69.70,68.90,69.60,+0.70,"3,102"
111/03/11,"16,514,552","1,164,558,082",70.40,71.00,70.10,70.40,+0.80,"9,029"
111/03/14,"14,746,826","1,050,770,326",70.70,71.80,70.40,71.60,+1.20,"8,448"
111/03/15,"11,179,870","795,860,918",71.60,71.60,70.80,71.60, 0.00,"5,506"
111/03/16,"11,944,243","857,762,506",71.70,72.10,71.30,72.10,+0.50,"6,606"
111/03/17,"12,355,133","896,565,910",72.90,73.00,72.10,72.90,+0.80,"6,848"
111/03/18,"26,610,964","1,935,855,204",72.80,72.90,72.30,72.80,-0.10,"5,273"
111/03/21,"5,082,304","366,671,576",72.70,72.70,71.80,71.90,-0.90,"3,263"
111/03/22,"9,846,826","711,922,215",71.90,73.00,71.40,72.80,+0.90,"4,870"
111/03/23,"8,044,728","585,759,514",72.80,73.00,72.40,73.00,+0.20,"3,787"
111/03/24,"11,914,935","873,664,226",73.00,73.70,72.70,73.60,+0.60,"5,918"
111/03/25,"7,019,252","513,748,747",73.50,73.60,72.90,73.60, 0.00,"3,526"
111/03/28,"5,786,769","420,481,059",72.90,73.00,72.20,72.80,-0.80,"5,529"
111/03/29,"5,002,624","363,972,793",72.50,73.00,72.50,72.80, 0.00,"3,070"
111/03/30,"5,010,051","364,324,881",73.00,73.10,72.50,72.70,-0.10,"2,732"
111/03/31,"5,786,637","418,336,319",72.50,72.60,72.00,72.40,-0.30,"3,308"
