日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/09/01,"4,933,644","320,404,046",64.50,65.40,64.50,64.90,+0.10,"2,762"
110/09/02,"3,015,165","195,096,218",64.90,65.00,64.50,64.50,-0.40,"2,283"
110/09/03,"4,128,321","268,377,584",64.80,65.30,64.70,65.30,+0.80,"2,367"
110/09/06,"3,232,656","211,284,023",65.70,65.70,65.10,65.30, 0.00,"2,049"
110/09/07,"2,612,934","170,016,560",65.50,65.50,64.80,65.10,-0.20,"1,515"
110/09/08,"5,875,824","378,977,808",64.90,65.00,64.30,64.40,-0.70,"3,202"
110/09/09,"4,193,245","268,684,862",64.20,64.30,63.70,64.20,-0.20,"2,589"
110/09/10,"2,278,061","147,248,495",64.30,65.00,64.10,65.00,+0.80,"1,472"
110/09/13,"2,996,441","194,191,183",65.00,65.20,64.40,65.20,+0.20,"2,178"
110/09/14,"2,579,662","167,113,579",65.20,65.20,64.50,64.50,-0.70,"2,011"
110/09/15,"3,062,253","198,209,459",64.50,65.00,64.50,64.60,+0.10,"1,690"
110/09/16,"2,053,053","133,168,164",64.90,65.30,64.60,64.90,+0.30,"1,447"
110/09/17,"7,205,073","467,472,163",65.00,65.40,64.70,64.70,-0.20,"2,319"
110/09/22,"7,070,436","459,153,386",64.20,65.60,64.10,65.60,+0.90,"3,875"
110/09/23,"6,528,487","430,555,593",65.90,66.40,65.30,66.10,+0.50,"3,699"
110/09/24,"10,823,879","728,150,789",66.60,67.80,66.60,67.10,+1.00,"5,962"
110/09/27,"5,271,265","354,304,888",67.50,67.60,66.80,67.20,+0.10,"3,078"
110/09/28,"3,746,484","249,742,610",66.80,67.00,66.30,66.50,-0.70,"2,522"
110/09/29,"5,195,979","341,144,747",65.70,66.00,65.40,65.80,-0.70,"3,316"
110/09/30,"4,784,189","318,317,150",65.90,67.00,65.60,67.00,+1.20,"2,427"
