日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,"672,340","45,881,397",68.80,68.80,67.80,67.80,-1.00,546
110/07/02,"572,297","38,908,356",67.50,68.20,67.50,68.00,+0.20,400
110/07/05,"734,224","50,376,873",68.20,69.00,68.00,68.90,+0.90,550
110/07/06,"807,057","55,278,897",69.20,69.30,68.00,68.10,-0.80,663
110/07/07,"2,316,059","156,382,835",68.50,68.70,67.10,67.40,-0.70,"1,536"
110/07/08,"1,914,876","128,309,071",68.50,68.50,66.50,66.90,-0.50,"1,063"
110/07/09,"1,004,061","67,744,070",66.60,68.00,66.60,68.00,+1.10,688
110/07/12,"907,771","61,638,327",68.40,68.40,67.50,68.00, 0.00,589
110/07/13,"1,934,437","133,190,076",68.10,69.50,68.10,69.10,+1.10,"1,267"
110/07/14,"1,664,421","116,310,485",69.70,70.70,69.30,70.00,+0.90,"1,162"
110/07/15,"1,706,906","118,606,146",70.30,70.30,69.20,69.20,-0.80,"1,013"
110/07/16,"902,002","60,716,219",67.20,67.80,66.60,67.60,X0.00,664
110/07/19,"568,549","38,386,684",67.10,67.80,67.10,67.60, 0.00,356
110/07/20,"495,115","33,164,466",67.20,67.20,66.70,66.90,-0.70,322
110/07/21,"746,884","49,815,394",67.00,67.10,66.20,66.30,-0.60,507
110/07/22,"398,720","26,766,628",66.80,67.50,66.70,67.00,+0.70,286
110/07/23,"329,803","22,111,650",67.70,67.70,66.60,66.80,-0.20,271
110/07/26,"502,939","33,532,355",66.90,66.90,66.50,66.70,-0.10,313
110/07/27,"796,913","53,903,006",67.40,68.30,66.60,67.30,+0.60,612
110/07/28,"614,530","40,688,301",67.50,67.50,65.80,66.00,-1.30,517
110/07/29,"561,450","36,932,851",66.60,66.60,65.50,65.70,-0.30,489
110/07/30,"1,053,935","68,552,154",65.50,65.60,64.70,64.90,-0.80,754
