日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/06/03,"2,706,775","321,550,661",120.00,120.00,118.00,119.00,+1.00,"2,092"
113/06/04,"2,570,716","306,072,610",119.50,120.50,118.00,118.50,-0.50,"2,105"
113/06/05,"2,083,140","248,041,086",119.00,120.50,118.00,119.00,+0.50,"1,523"
113/06/06,"4,474,867","523,457,354",119.50,120.50,116.00,116.50,-2.50,"4,188"
113/06/07,"7,942,654","887,960,051",112.50,113.50,111.00,111.50,-5.00,"7,680"
113/06/11,"4,431,842","495,601,019",111.50,113.50,110.50,110.50,-1.00,"3,905"
113/06/12,"3,947,941","431,929,178",110.50,110.50,108.50,109.50,-1.00,"3,543"
113/06/13,"3,457,100","385,566,946",110.00,113.00,110.00,112.00,+2.50,"2,921"
113/06/14,"2,752,074","308,388,418",112.50,113.50,111.00,112.00, 0.00,"2,768"
113/06/17,"2,080,139","235,764,101",111.50,114.00,111.50,114.00,+2.00,"2,066"
113/06/18,"3,191,562","360,836,636",114.50,115.00,112.50,112.50,-1.50,"2,796"
113/06/19,"4,483,197","510,988,479",113.00,115.00,112.50,115.00,+2.50,"3,403"
113/06/20,"4,661,281","537,191,124",116.00,116.00,114.00,116.00,+1.00,"3,406"
113/06/21,"5,629,373","664,427,421",116.00,119.50,115.00,119.00,+3.00,"3,549"
113/06/24,"5,752,721","674,718,092",120.00,120.00,116.00,117.50,-1.50,"4,157"
113/06/25,"3,343,211","388,945,571",117.50,118.00,115.50,117.50, 0.00,"2,368"
113/06/26,"2,542,241","294,809,328",118.00,118.50,115.00,115.00,-2.50,"2,419"
113/06/27,"2,031,223","235,479,830",115.00,116.50,114.50,116.00,+1.00,"1,715"
113/06/28,"9,099,933","1,086,458,971",116.50,121.00,116.00,118.00,+2.00,"5,264"
