日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/12/01,"4,486,938","565,388,556",124.50,127.50,124.00,125.50,+1.50,"3,127"
112/12/04,"4,007,547","510,167,434",126.00,128.50,126.00,127.00,+1.50,"2,683"
112/12/05,"2,194,159","277,506,203",126.50,127.00,125.00,127.00, 0.00,"1,747"
112/12/06,"2,810,734","353,228,162",127.00,127.00,125.00,125.00,-2.00,"2,110"
112/12/07,"3,207,427","397,524,630",125.50,125.50,123.00,123.00,-2.00,"2,047"
112/12/08,"1,852,235","229,589,227",124.00,125.00,123.50,123.50,+0.50,"1,315"
112/12/11,"3,051,316","382,540,715",124.00,126.50,123.50,126.00,+2.50,"1,970"
112/12/12,"7,268,924","936,155,326",126.50,130.00,126.00,128.50,+2.50,"4,670"
112/12/13,"17,693,554","2,394,674,009",129.00,138.50,129.00,136.50,+8.00,"11,552"
112/12/14,"21,725,040","3,034,122,413",139.50,143.50,135.00,141.00,+4.50,"14,711"
112/12/15,"8,238,608","1,138,511,224",141.50,141.50,136.00,137.00,-4.00,"6,183"
112/12/18,"6,923,745","955,917,783",138.00,141.50,136.00,136.50,-0.50,"4,689"
112/12/19,"5,325,376","714,082,132",136.00,137.00,132.50,133.50,-3.00,"4,064"
112/12/20,"3,843,512","513,259,495",134.50,135.00,132.50,133.00,-0.50,"3,263"
112/12/21,"2,839,630","375,383,852",132.50,133.50,131.00,131.00,-2.00,"2,196"
112/12/22,"4,583,820","613,806,952",132.50,136.00,131.50,133.00,+2.00,"2,678"
112/12/25,"2,246,357","296,635,135",133.00,134.50,131.00,131.50,-1.50,"1,556"
112/12/26,"1,769,294","235,136,300",131.50,134.00,131.50,133.50,+2.00,"1,144"
112/12/27,"1,482,817","198,163,937",133.50,134.50,132.50,134.00,+0.50,"1,165"
112/12/28,"1,274,787","171,265,586",134.00,135.00,133.50,134.50,+0.50,"1,018"
112/12/29,"1,577,271","211,692,105",134.50,135.00,133.00,134.50, 0.00,"1,180"
