日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/05/03,"1,408,289","102,308,717",74.10,74.10,71.80,71.80,-2.30,"1,036"
110/05/04,"3,105,865","216,605,357",71.80,72.30,68.10,69.40,-2.40,"2,025"
110/05/05,"1,100,427","76,972,219",70.00,70.30,69.50,69.80,+0.40,556
110/05/06,"850,212","59,545,721",70.40,70.50,69.70,69.90,+0.10,522
110/05/07,"647,227","45,610,824",71.00,71.10,70.10,70.60,+0.70,557
110/05/10,"1,233,335","85,112,733",70.60,71.30,70.10,70.10,-0.50,718
110/05/11,"2,565,238","173,846,361",69.70,69.70,66.20,66.70,-3.40,"1,614"
110/05/12,"2,955,901","187,525,874",66.60,66.60,60.70,63.30,-3.40,"2,043"
110/05/13,"1,854,923","114,032,599",61.80,62.80,60.10,61.60,-1.70,"1,232"
110/05/14,"1,557,159","97,681,663",62.20,63.50,62.00,63.30,+1.70,"1,128"
110/05/17,"2,135,374","130,588,737",62.50,62.50,59.10,59.80,-3.50,"1,432"
110/05/18,"862,172","54,104,564",61.00,63.60,60.90,63.50,+3.70,621
110/05/19,"649,763","41,484,011",63.50,64.30,63.20,63.70,+0.20,549
110/05/20,"786,557","49,182,635",63.70,63.70,62.00,62.00,-1.70,652
110/05/21,"3,971,652","267,890,548",68.20,68.20,65.30,66.20,+4.20,"1,967"
110/05/24,"1,911,327","122,643,814",65.50,65.60,63.50,64.30,-1.90,"1,473"
110/05/25,"886,731","57,303,116",64.50,65.00,64.20,64.80,+0.50,636
110/05/26,"531,330","34,300,966",65.00,65.00,64.20,65.00,+0.20,456
110/05/27,"932,771","60,801,654",65.50,65.50,64.70,65.20,+0.20,544
110/05/28,"780,046","51,298,102",65.80,66.00,65.50,66.00,+0.80,563
110/05/31,"691,899","45,832,841",66.30,66.60,65.80,66.50,+0.50,542
