日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"4,931,589","472,036,631",97.30,97.80,94.50,95.50,-1.80,"3,880"
111/09/02,"6,212,495","604,379,381",95.10,98.20,95.00,97.50,+2.00,"4,560"
111/09/05,"8,720,675","856,511,749",98.60,99.90,96.70,96.70,-0.80,"7,134"
111/09/06,"7,150,790","677,800,719",97.90,98.30,93.10,94.30,-2.40,"5,206"
111/09/07,"4,862,817","456,709,895",93.30,95.30,92.50,93.90,-0.40,"3,563"
111/09/08,"3,565,783","336,631,550",94.90,95.30,93.90,94.10,+0.20,"2,099"
111/09/12,"5,713,998","554,207,553",95.00,98.60,95.00,97.00,+2.90,"4,253"
111/09/13,"7,443,651","707,472,093",97.00,97.30,94.10,94.30,-2.70,"5,154"
111/09/14,"3,906,535","361,404,916",92.00,93.50,91.50,93.00,-1.30,"2,897"
111/09/15,"5,470,934","506,570,411",94.00,95.00,91.10,91.10,-1.90,"4,110"
111/09/16,"2,951,392","270,333,770",91.50,92.80,90.80,91.00,-0.10,"2,403"
111/09/19,"4,724,027","425,583,406",91.30,92.00,88.30,89.80,-1.20,"3,398"
111/09/20,"2,042,711","186,506,878",91.20,91.90,90.60,91.30,+1.50,"1,672"
111/09/21,"3,743,072","339,220,901",91.60,92.20,89.50,89.50,-1.80,"2,923"
111/09/22,"2,282,388","205,169,269",88.80,90.50,88.20,90.40,+0.90,"1,780"
111/09/23,"2,480,111","220,184,781",90.20,90.90,87.60,87.80,-2.60,"2,168"
111/09/26,"5,150,129","438,180,375",86.80,87.20,83.50,84.30,-3.50,"3,784"
111/09/27,"2,761,869","231,284,146",85.10,85.10,82.80,83.90,-0.40,"2,074"
111/09/28,"7,109,433","568,739,683",84.10,84.10,78.50,78.70,-5.20,"4,696"
111/09/29,"4,916,081","390,787,994",79.90,80.40,78.20,78.70, 0.00,"3,324"
111/09/30,"4,902,266","381,403,869",77.20,79.40,76.30,78.80,+0.10,"3,468"
