日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/05/03,"119,096","2,232,690",18.50,18.85,18.50,18.80,+0.20,87
111/05/04,"70,278","1,328,607",19.00,19.00,18.80,18.85,+0.05,55
111/05/05,"210,225","4,055,974",19.05,19.45,19.05,19.15,+0.30,137
111/05/06,"135,267","2,548,748",18.65,19.10,18.65,18.80,-0.35,94
111/05/09,"150,255","2,812,395",18.75,18.95,18.40,18.65,-0.15,94
111/05/10,"147,719","2,741,187",18.40,19.00,18.15,18.90,+0.25,115
111/05/11,"56,000","1,045,250",18.80,18.80,18.45,18.70,-0.20,43
111/05/12,"302,191","5,471,175",18.55,18.55,17.60,17.60,-1.10,200
111/05/13,"209,641","3,766,197",17.80,18.30,17.70,17.85,+0.25,162
111/05/16,"100,910","1,825,176",18.30,18.30,17.85,18.05,+0.20,88
111/05/17,"196,900","3,633,025",18.15,18.65,18.15,18.55,+0.50,154
111/05/18,"159,490","2,979,204",18.50,18.90,18.45,18.70,+0.15,132
111/05/19,"152,386","2,814,642",18.25,18.80,18.20,18.80,+0.10,113
111/05/20,"194,604","3,684,080",18.80,19.30,18.80,18.85,+0.05,136
111/05/23,"136,512","2,624,061",19.20,19.45,19.10,19.20,+0.35,108
111/05/24,"126,523","2,436,395",19.40,19.55,19.00,19.15,-0.05,102
111/05/25,"80,150","1,545,102",19.15,19.40,19.10,19.30,+0.15,73
111/05/26,"92,110","1,778,173",19.30,19.50,19.20,19.20,-0.10,70
111/05/27,"126,562","2,464,881",19.45,19.55,19.35,19.55,+0.35,94
111/05/30,"203,187","3,989,806",19.70,19.90,19.50,19.60,+0.05,153
111/05/31,"201,203","3,977,224",19.60,19.95,19.60,19.90,+0.30,133
