日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/01/03,"1,445,865","37,220,133",26.00,26.30,25.50,25.55,-0.30,774
111/01/04,"1,216,685","30,855,931",25.80,25.85,25.10,25.15,-0.40,"1,546"
111/01/05,"846,708","21,352,759",25.05,25.50,25.00,25.10,-0.05,519
111/01/06,"771,835","19,486,498",25.05,25.45,25.00,25.20,+0.10,450
111/01/07,"1,710,723","42,326,647",25.50,25.50,24.40,24.50,-0.70,858
111/01/10,"745,335","18,319,132",24.45,24.90,24.20,24.60,+0.10,469
111/01/11,"1,195,674","29,665,699",24.80,25.15,24.50,24.65,+0.05,718
111/01/12,"1,277,993","31,953,962",24.70,25.35,24.65,24.75,+0.10,843
111/01/13,"659,867","16,289,261",25.00,25.00,24.50,24.55,-0.20,451
111/01/14,"1,538,605","36,569,039",24.60,24.60,23.50,23.55,-1.00,875
111/01/17,"539,639","12,914,539",23.55,24.20,23.55,24.20,+0.65,330
111/01/18,"688,391","16,838,087",24.05,24.80,24.05,24.20, 0.00,430
111/01/19,"372,539","8,979,911",24.05,24.30,24.00,24.05,-0.15,275
111/01/20,"495,474","11,856,454",24.20,24.20,23.70,24.05, 0.00,351
111/01/21,"859,283","20,076,170",23.80,23.80,23.10,23.15,-0.90,627
111/01/24,"842,422","19,006,140",22.95,22.95,22.20,22.70,-0.45,503
111/01/25,"626,488","13,950,627",22.25,22.80,22.10,22.10,-0.60,433
111/01/26,"348,079","7,710,309",21.95,22.35,21.95,22.10, 0.00,215
