日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,"1,200,774","23,395,556",19.75,19.75,19.25,19.55,+0.05,656
110/07/02,"842,296","15,727,702",18.50,18.95,18.40,18.70,X0.00,506
110/07/05,"594,275","11,177,856",18.70,18.95,18.65,18.85,+0.15,332
110/07/06,"541,037","10,088,352",18.85,19.00,18.40,18.40,-0.45,310
110/07/07,"531,168","9,874,173",18.40,18.85,18.40,18.55,+0.15,275
110/07/08,"417,729","7,725,245",18.60,18.60,18.40,18.60,+0.05,214
110/07/09,"1,217,412","23,173,297",18.60,19.35,18.55,19.15,+0.55,655
110/07/12,"6,465,354","133,485,019",19.85,21.05,19.40,21.05,+1.90,"3,059"
110/07/13,"10,588,056","227,142,733",22.10,22.75,19.75,20.05,-1.00,"5,360"
110/07/14,"2,747,835","55,131,109",20.00,20.80,19.20,20.20,+0.15,"1,532"
110/07/15,"1,605,314","31,950,250",20.25,20.35,19.55,20.00,-0.20,918
110/07/16,"1,228,903","24,856,885",19.90,20.60,19.70,20.10,+0.10,661
110/07/19,"1,810,938","37,152,289",20.10,21.10,19.95,21.00,+0.90,963
110/07/20,"1,530,151","31,202,922",20.45,20.95,20.05,20.20,-0.80,692
110/07/21,"1,507,544","30,663,945",20.35,20.75,20.00,20.40,+0.20,704
110/07/22,"8,267,613","181,345,711",20.60,22.40,20.60,21.10,+0.70,"3,252"
110/07/23,"13,012,276","297,076,499",21.20,23.20,21.20,23.20,+2.10,"4,477"
110/07/26,"14,374,279","360,847,846",24.20,25.50,24.00,25.50,+2.30,"5,201"
110/07/27,"29,326,328","775,322,546",26.90,27.50,25.20,26.80,+1.30,"14,609"
110/07/28,"10,461,796","260,287,703",26.20,26.30,24.15,25.00,-1.80,"5,570"
110/07/29,"10,650,501","288,928,119",25.25,27.50,25.20,27.50,+2.50,"4,556"
110/07/30,"33,945,103","1,013,623,113",28.60,30.25,28.00,30.20,+2.70,"13,647"
