日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/02/01,"132,353","2,076,230",15.55,15.75,15.55,15.70,+0.10,99
112/02/02,"139,873","2,217,831",15.80,15.90,15.75,15.85,+0.15,112
112/02/03,"248,511","3,970,275",15.95,16.05,15.90,16.05,+0.20,170
112/02/06,"108,581","1,727,260",16.05,16.05,15.80,15.80,-0.25,103
112/02/07,"90,557","1,421,469",15.80,15.85,15.55,15.75,-0.05,76
112/02/08,"136,395","2,154,308",15.75,15.90,15.65,15.75, 0.00,87
112/02/09,"67,756","1,072,395",15.65,15.95,15.65,15.80,+0.05,53
112/02/10,"46,566","733,190",15.80,15.80,15.70,15.75,-0.05,36
112/02/13,"79,107","1,234,984",15.70,15.70,15.55,15.60,-0.15,62
112/02/14,"67,148","1,055,159",15.60,15.85,15.60,15.70,+0.10,53
112/02/15,"77,126","1,207,073",15.75,15.75,15.55,15.75,+0.05,67
112/02/16,"313,361","5,060,684",15.80,16.60,15.80,16.60,+0.85,186
112/02/17,"255,109","4,165,858",16.35,16.45,16.25,16.30,-0.30,168
112/02/20,"306,219","5,074,164",16.30,16.85,16.30,16.70,+0.40,185
112/02/21,"462,774","7,755,948",16.75,17.00,16.50,16.50,-0.20,246
112/02/22,"242,635","4,006,982",16.55,16.65,16.30,16.50, 0.00,161
112/02/23,"148,206","2,463,176",16.80,16.80,16.50,16.60,+0.10,95
112/02/24,"178,201","2,932,831",16.60,16.65,16.40,16.50,-0.10,125
