日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,"102,317","1,768,917",17.30,17.50,17.20,17.30,-0.30,82
111/09/02,"43,221","745,923",17.30,17.40,17.20,17.30, 0.00,37
111/09/05,"134,123","2,283,290",17.20,17.20,16.90,16.95,-0.35,93
111/09/06,"76,464","1,279,028",16.95,16.95,16.60,16.65,-0.30,59
111/09/07,"62,000","1,024,800",16.60,16.60,16.45,16.55,-0.10,48
111/09/08,"108,532","1,801,419",16.65,16.75,16.55,16.55, 0.00,74
111/09/12,"120,255","2,001,445",16.60,16.75,16.60,16.65,+0.10,75
111/09/13,"104,010","1,735,844",16.70,16.80,16.50,16.80,+0.15,80
111/09/14,"56,479","939,756",16.50,16.75,16.50,16.70,-0.10,49
111/09/15,"121,268","2,027,226",16.60,16.85,16.60,16.65,-0.05,74
111/09/16,"61,753","1,018,682",16.35,16.55,16.35,16.50,-0.15,72
111/09/19,"73,364","1,203,764",16.50,16.60,16.25,16.25,-0.25,48
111/09/20,"84,031","1,385,288",16.40,16.60,16.40,16.50,+0.25,51
111/09/21,"48,433","789,831",16.50,16.50,16.25,16.25,-0.25,42
111/09/22,"65,046","1,047,070",16.10,16.20,15.90,16.15,-0.10,60
111/09/23,"143,501","2,283,216",16.20,16.25,15.80,15.90,-0.25,94
111/09/26,"288,021","4,359,522",15.55,15.55,15.00,15.05,-0.85,144
111/09/27,"138,050","2,080,175",15.25,15.40,14.90,15.20,+0.15,91
111/09/28,"182,416","2,663,642",15.15,15.15,14.20,14.30,-0.90,134
111/09/29,"123,000","1,788,300",14.40,14.65,14.35,14.60,+0.30,91
111/09/30,"148,256","2,133,787",14.40,14.65,14.15,14.60, 0.00,105
