日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/03/02,"434,762","6,881,131",16.00,16.05,15.60,15.60,-0.30,247
110/03/03,"1,214,467","19,586,657",15.70,16.35,15.65,16.30,+0.70,658
110/03/04,"836,561","13,591,969",16.35,16.45,16.05,16.20,-0.10,460
110/03/05,"785,461","12,464,430",16.05,16.15,15.65,15.80,-0.40,420
110/03/08,"455,297","7,262,516",15.95,16.15,15.80,15.85,+0.05,262
110/03/09,"401,563","6,316,277",15.95,15.95,15.55,15.85, 0.00,238
110/03/10,"284,200","4,516,270",15.95,16.05,15.80,15.80,-0.05,165
110/03/11,"894,469","14,434,141",16.00,16.30,15.95,16.20,+0.40,449
110/03/12,"616,382","10,051,175",16.30,16.45,16.15,16.20, 0.00,369
110/03/15,"2,051,696","34,474,448",16.25,17.15,16.20,16.90,+0.70,"1,034"
110/03/16,"1,228,772","20,750,798",17.20,17.20,16.60,16.80,-0.10,567
110/03/17,"1,120,253","18,902,402",16.80,17.10,16.65,16.85,+0.05,503
110/03/18,"1,440,736","24,653,685",17.10,17.30,16.95,17.25,+0.40,707
110/03/19,"1,531,435","26,253,915",17.30,17.30,16.95,17.10,-0.15,746
110/03/22,"1,671,682","28,909,512",17.25,17.75,17.15,17.15,+0.05,814
110/03/23,"1,262,612","21,353,864",17.20,17.30,16.60,16.75,-0.40,626
110/03/24,"652,365","10,923,782",16.80,16.95,16.60,16.85,+0.10,332
110/03/25,"553,341","9,346,687",16.95,17.15,16.70,16.70,-0.15,287
110/03/26,"402,941","6,771,446",16.80,16.95,16.70,16.80,+0.10,185
110/03/29,"570,979","9,709,551",16.90,17.15,16.85,17.05,+0.25,339
110/03/30,"699,181","11,964,761",17.10,17.20,17.00,17.10,+0.05,291
110/03/31,"1,180,598","20,338,285",17.20,17.35,17.05,17.30,+0.20,611
